25.78,16.08,21.862,32.105,53.924,8.0211,14.462,25.054,38.834,45.82,44.598,37.417,40.968,39.787,33.347,37.414,35.306,35.061,42.802,21.782,33.85,22.562,22.402,39.206,46.022,29.46,31.628,32.066,23.253,26.174,22.749,21.842,25.868,19.248,32.968,23.454,21.587,17.87,31.408,15.748,15.225,15.048,21.602,15.429,21.997,35.524,34.269,33.214,28.808,40.206,32.718,32.906,23.31,25.216,31.202,21.565,16.278,25.612,26.786,22.046,29.232,21.09,26.445,27.398,43.416,20.386,19.587,30.686,21.202,26.06,16.427,18.81,13.622,20.053,31.064
26.378,16.149,21.302,32.445,54.262,8.2979,14.608,25.306,38.744,45.753,44.987,37.262,39.908,39.867,33.627,37.61,35.717,34.998,43.062,20.882,34.21,22.82,22.326,39.53,45.49,29.674,31.577,32.547,22.662,26.286,22.678,21.826,25.869,19.268,33.13,23.546,21.37,17.785,29.369,15.654,15.118,14.954,21.432,14.91,21.906,35.282,34.19,32.774,28.588,39.648,33.226,32.296,23.31,25.102,31.106,21.786,16.51,25.602,26.548,22.208,29.197,21.106,26.118,27.389,43.47,20.597,19.493,31.201,21.294,24.52,16.01,18.75,13.622,20.138,30.588
26.33,16.166,21.322,32.56,53.88,9.0296,14.648,24.732,38.298,45.99,45.218,36.902,39.908,39.676,33.346,37.538,35.332,34.682,42.96,21.006,33.08,23.04,23.082,42.148,44.984,29.474,31.577,31.49,22.806,26.286,22.649,21.89,25.869,19.161,32.662,23.578,21.804,17.848,29.568,15.676,14.762,14.994,21.432,14.949,21.927,35.282,34.27,33.388,28.588,39.252,32.954,32.233,23.27,25.25,30.794,21.945,16.802,25.581,26.601,22.208,29.397,20.787,26.128,27.298,42.898,20.727,19.307,31.148,21.238,24.52,16.046,18.686,13.352,19.838,29.83
25.847,16.245,21.454,32.381,53.425,8.0651,14.45,24.292,37.89,46.213,44.68,36.876,39.698,39.545,33.366,37.478,35.148,34.79,42.97,21.567,33.133,22.072,21.587,42.713,45.389,28.982,31.692,31.682,22.26,26.31,22.39,21.994,26.03,19.234,32.656,23.31,21.838,17.798,28.287,15.605,14.914,15.036,21.757,14.708,21.18,35.066,34.849,33.334,28.821,38.667,33.144,32.21,23.727,25.389,30.794,21.844,16.504,25.618,27.164,22.348,29.212,20.67,26.136,26.54,42.31,20.772,19.313,31.208,21.214,24.141,16.082,18.885,13.428,19.82,29.285
26.034,16.445,21.746,31.874,52.345,8.14,14.59,23.73,37.348,46.326,45.418,37.428,39.574,39.509,33.425,37.282,35.352,34.322,43.678,21.752,32.908,21.148,21.732,39.54,44.23,29.182,31.486,30.31,22.138,26.498,22.33,21.946,25.91,19.327,33.505,23.29,21.641,17.69,28.367,15.767,14.825,15.505,21.977,14.848,21.113,35.248,35.347,33.248,28.8,37.866,32.25,32.43,23.78,25.79,30.75,21.845,16.448,25.968,27.198,22.265,29.137,20.567,24.69,26.433,43.184,20.614,19.882,31.041,20.918,24.38,16.126,18.985,13.332,19.369,29.142
25.534,16.57,21.293,31.914,51.05,8.3644,14.31,23.904,36.95,46.506,43.207,36.453,40.046,39.389,33.505,37.302,35.637,34.417,42.744,21.642,32.79,21.748,21.526,39.646,42.28,29.18,31.64,27.878,22.84,26.67,21.122,22.294,26.09,19.457,33.598,23.242,21.558,17.69,28.256,15.598,14.838,15.55,21.977,14.53,20.893,34.87,34.37,32.898,28.708,37.927,32.35,32.388,23.241,26.03,30.494,21.546,16.47,25.741,27.128,22.49,29.72,20.507,24.353,26.686,43.264,20.648,19.73,30.834,20.774,24,16.47,19.046,13.432,18.985,29.245
25.407,16.546,21.062,31.688,49.526,8.3075,14.49,22.926,37.19,46.332,43.527,36.453,40.864,39.15,33.725,37.254,35.83,34.317,42.894,21.437,33.196,21.906,22.326,39.462,45.25,28.378,31.617,27.633,22.449,26.554,21.03,22.686,26.09,19.812,33.924,23.314,21.606,17.81,28.138,15.646,14.47,15.174,21.707,14.642,20.798,34.647,34.4,32.941,28.708,37.396,32.166,32.333,23.58,25.738,30.266,21.29,16.49,25.678,26.324,22.49,29.654,20.453,24.366,26.786,43.698,20.754,19.89,30.58,20.824,23.993,16.474,18.925,13.527,18.946,27.618
25.267,16.586,21.022,31.968,47.814,8.5579,14.748,23.2,37.688,45.877,42.32,36.618,40.778,39.34,33.285,37.385,36.148,35.388,42.908,21.46,33.15,21.786,21.633,38.404,43.43,28.767,31.186,27.638,22.449,26.554,20.85,21.984,25.629,19.58,33.782,23.613,22.066,17.52,27.824,15.613,14.478,15.206,21.802,14.584,21.026,34.385,33.528,32.994,28.654,37.573,32.087,32.35,23.541,25.229,29.818,21.026,16.45,25.581,26.162,22.93,29.268,20.456,24.2,26.746,43.393,20.946,19.878,30.721,20.804,23.89,16.661,18.685,13.352,18.765,27.974
24.818,17.086,20.268,32.597,48.534,7.7176,13.786,22.607,37.573,45.717,42.11,36.444,41.305,39.405,33.202,37.085,36.694,35.06,42.076,21.277,33.762,21.321,21.7,38.037,43.149,28.508,31.037,27.744,22.8,26.478,21.016,21.881,25.609,19.461,33.62,23.606,21.892,17.51,27.845,15.52,14.438,15.198,21.648,14.605,20.92,34.22,33.353,33.072,29.034,37.676,32.333,32.528,23.427,24.869,29.553,20.724,16.308,25.664,26.172,22.99,29.201,20.456,24.393,26.74,43.538,21.086,19.89,30.688,20.63,23.89,16.881,18.366,13.16,18.642,28.206
24.58,17.388,20.114,33.006,46.894,7.8419,13.467,21.55,37.68,46.037,41.63,36.85,41.238,39.436,33.32,37.747,37.086,34.753,42.7,21.026,32.108,22.44,22.608,37.46,43.367,28.386,30.922,27.485,22.89,26.394,21.016,22.004,25.609,19.354,33.316,23.54,21.857,17.49,27.766,15.518,14.725,15.49,21.642,14.424,21.381,34.204,32.446,33.082,29.101,37.67,32.318,32.588,23.427,23.696,29.482,20.942,16.648,25.658,26.352,22.17,28.236,20.493,24.393,26.974,43.998,21.178,19.57,30.6,20.613,23.766,16.758,18.405,13.16,18.913,28.206
