2.9586,2.9009,2.4047,4.3073,4.3485,2.7342,3.6528,3.2965,3.2197,3.1289,4.5442,3.1771,2.3433,2.7725,3.2147,4.0846,3.6428,5.7648,4.9815,2.6101,3.1631,3.5752,2.7397,2.6295,2.258,3.6391,18.993,10.613,3.7895,3.3553,3.8595,3.4994,7.2638,18.813,24.588,19.578,4.1868,3.7954,2.6846,2.838,3.8693,4.5974,7.2899,15.795,10.056,3.4094,15.698,20.593,6.7017,3.3452,18.153,14.096,15.148,12.231,13.902,11.299,18.135,17.693,11.886,9.9257,3.6177,7.8033,15.207,15.65,2.7418,13.575,14.062,7.5204,4.9385,3.9933,3.1306,3.0743,3.7159,3.4923,9.5339
2.9589,2.9006,2.4045,4.3116,4.3391,2.7336,3.648,3.3007,3.2145,3.1266,4.5348,3.1766,2.3426,2.7691,3.2161,4.0903,3.6427,5.7673,4.9834,2.611,3.1619,3.5731,2.7396,2.6285,2.2587,3.6419,19.001,10.446,3.7893,3.3625,3.8611,3.5,7.267,18.779,24.595,19.601,4.1933,3.7913,2.683,2.8357,3.8654,4.6046,7.3064,15.776,10.063,3.4044,15.671,20.615,6.6855,3.3481,18.159,13.962,15.159,12.261,13.906,11.305,17.836,17.497,11.936,9.9503,3.6196,7.8217,14.984,15.612,2.7395,13.523,14.082,7.5216,4.9431,3.9922,3.131,3.0756,3.7102,3.4906,9.5317
2.9577,2.9034,2.4062,4.3004,4.3168,2.7313,3.6504,3.3,3.212,3.1067,4.5135,3.1711,2.341,2.7708,3.2196,4.0914,3.6417,5.7736,4.9877,2.6107,3.1635,3.576,2.74,2.6284,2.259,3.651,19.021,10.42,3.7889,3.3651,3.8661,3.5014,7.2804,18.755,24.645,19.659,4.1919,3.7945,2.6814,2.8388,3.8698,4.6139,7.3221,15.806,10.054,3.4128,15.784,20.649,6.7006,3.344,18.177,13.832,15.152,12.22,13.857,11.343,17.916,17.513,11.926,9.9791,3.6218,7.8303,14.961,15.601,2.7372,13.516,14.108,7.532,4.9502,3.9951,3.1288,3.075,3.7108,3.4922,9.4875
2.9578,2.8974,2.4076,4.2992,4.3103,2.7331,3.6624,3.2892,3.1602,3.0973,4.4596,3.145,2.34,2.7708,3.0836,4.0906,3.6413,5.7741,4.9736,2.61,3.1614,3.577,2.7416,2.6271,2.2586,3.6506,19.039,10.425,3.793,3.367,3.8664,3.5062,7.248,18.615,24.621,19.494,4.1971,3.797,2.6829,2.8388,3.8685,4.6191,7.3026,15.667,10.032,3.4127,15.798,20.666,6.7075,3.3379,18.099,13.838,15.15,12.234,13.863,11.378,17.928,17.473,11.929,9.8496,3.6186,7.8437,14.998,15.474,2.7348,13.475,13.956,7.5166,4.9545,3.993,3.126,3.0776,3.7104,3.4936,9.2578
2.9554,2.8968,2.4061,4.2613,4.3227,2.7326,3.6617,3.2937,3.1499,3.0757,4.4306,3.1507,2.343,2.7726,2.9668,4.0877,3.6429,5.7751,4.9748,2.6108,3.1602,3.576,2.7393,2.63,2.257,3.6544,19.023,10.449,3.7917,3.3069,3.8645,3.5022,7.2631,18.607,24.608,19.304,4.1943,3.7971,2.6847,2.8391,3.8719,4.6203,7.3191,15.457,10.014,3.3384,15.809,20.717,6.7243,3.3347,18.077,13.797,15.148,12.227,13.852,11.28,17.931,17.465,11.937,9.8971,3.6199,7.8497,15.065,15.498,2.7335,13.506,13.952,7.5202,4.9512,3.9998,3.1258,3.0765,3.7048,3.4938,9.2663
2.9539,2.8991,2.4068,4.2346,4.319,2.7318,3.6638,3.2946,3.1409,3.0707,4.3699,3.1545,2.3422,2.7728,2.972,4.0865,3.6402,5.7734,4.98,2.6104,3.1596,3.5744,2.7395,2.6323,2.256,3.6571,18.994,10.39,3.7897,3.3114,3.8677,3.5032,7.225,18.629,24.531,19.371,4.1925,3.8011,2.6828,2.8379,3.8702,4.6263,7.3158,15.304,9.9399,3.3403,15.816,20.776,6.4628,3.3368,18.069,13.784,15.19,11.954,13.858,11.298,17.831,17.549,11.867,9.883,3.6194,7.8483,15.107,15.493,2.7329,13.5,13.971,7.5288,4.9374,3.9937,3.1297,3.0782,3.7073,3.4928,9.2892
2.9578,2.9011,2.4075,4.2312,4.3202,2.7308,3.5467,3.2986,3.1023,3.0646,4.3472,3.1153,2.3419,2.7744,2.9738,4.0812,3.6422,5.7724,4.988,2.6113,3.1566,3.5749,2.7391,2.631,2.2571,3.6571,18.947,10.396,3.7906,3.3188,3.8637,3.5014,7.2274,18.641,24.533,19.139,4.1923,3.7924,2.6814,2.8379,3.8672,4.618,7.3145,15.291,9.955,3.3305,15.821,20.793,6.4774,3.3325,18.094,13.702,15.184,11.916,13.882,11.303,17.835,17.497,11.886,9.7326,3.6194,7.8519,14.881,15.499,2.7326,13.463,13.912,7.5384,4.9469,3.9913,3.1348,3.0745,3.7054,3.4875,9.2872
2.9576,2.9046,2.4077,4.23,4.3298,2.7306,3.5412,3.2967,3.0987,3.0587,4.3345,3.1166,2.3431,2.7728,2.9771,4.0822,3.649,5.7794,4.985,2.6119,3.1552,3.5754,2.7382,2.6319,2.2563,3.6571,18.885,10.385,3.7902,3.3195,3.8644,3.5071,7.2363,18.624,24.424,19.13,4.1893,3.7928,2.6821,2.8385,3.8692,4.6156,7.3328,15.303,9.8531,3.3313,15.767,20.82,6.4969,3.3311,18.115,13.724,15.223,11.928,13.861,11.324,17.89,17.326,11.755,9.4487,3.626,7.8322,14.602,15.486,2.7349,13.426,13.891,7.5372,4.9482,3.9942,3.1315,3.0769,3.7084,3.4875,9.0649
2.9529,2.9063,2.4094,4.2251,4.3341,2.7308,3.5415,3.2956,3.1044,3.0347,4.3421,3.0686,2.3428,2.7728,2.8495,4.0863,3.6465,5.7854,4.9775,2.6109,3.1545,3.5759,2.7381,2.6314,2.2563,3.6617,18.753,10.374,3.7942,3.2423,3.8643,3.5093,7.2461,18.606,24.386,19.129,4.1773,3.791,2.6798,2.8356,3.8694,4.6191,7.3528,15.302,9.8253,3.3378,15.77,20.791,6.4972,3.3315,18.096,13.729,15.22,11.856,13.895,11.352,17.876,17.31,11.787,9.3912,3.629,7.8437,14.589,15.406,2.7349,13.423,13.923,7.5456,4.9555,3.988,3.1315,3.0835,3.7094,3.4885,9.0555
2.9517,2.9077,2.4094,4.2263,4.2641,2.7296,3.542,3.2985,3.1048,3.0139,4.3221,3.0683,2.3428,2.7715,2.8492,4.0853,3.6478,5.7837,4.9741,2.6117,3.155,3.5706,2.7383,2.6305,2.2566,3.6664,18.738,10.371,3.7825,3.2452,3.8606,3.5066,7.016,18.579,24.552,19.151,4.1763,3.7939,2.6799,2.8331,3.8705,4.6231,7.3152,15.28,9.8566,3.3368,15.757,20.838,6.5126,3.3339,18.086,13.496,15.206,11.869,13.909,11.382,17.411,17.323,11.772,9.049,3.6227,7.8447,14.555,15.356,2.7363,13.378,13.912,7.5517,4.9632,3.9857,3.1406,3.0861,3.7066,3.4843,9.0272
