2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06,2e+06
1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06
5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05
2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05,2e+05
1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05,1e+05
50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
