-0.17958,9.4541,8.7088,8.3364,12.817,24.135
6.2333,5.8592,2.8734,-0.84268,3.6187,18.3
3.2501,0.63176,-1.233,-7.1701,-2.7216,14.193
7.2729,4.6622,5.0346,-2.0105,1.3186,21.602
1.7815,-4.199,-4.9433,-10.872,-8.6539,12.741
-20.687,-12.158,-17.361,-18.841,-18.841,4.806
0.46207,-6.6761,-15.229,-14.489,-16.707,9.1922
-9.9342,-0.25833,-7.7121,-6.97,-11.412,14.487
-12.906,-1.0148,-1.7634,-4.3779,-11.06,14.877
1.0596,-0.44648,1.0596,-4.9471,-13.87,12.067
7.2687,6.8902,7.2687,0.10956,-8.8394,16.025
3.5038,0.84287,1.2224,-4.8284,-14.933,8.8531
-0.043598,-1.5697,-5.7511,-8.4003,-18.534,4.1687
2.3997,0.87135,-4.4544,-4.8334,-14.997,5.4655
1.4272,-2.3882,-5.4269,-4.6684,-12.597,5.6457
0.38865,-4.5603,-4.1807,-3.421,-9.1007,6.9083
-5.0452,-6.5624,-5.0452,-4.2855,-6.5624,7.2
1.4386,1.059,1.4386,2.1983,2.1983,13.684
1.2224,1.9821,0.084286,1.9821,4.2657,14.626
1.2816,0.9015,-2.1328,-0.23777,4.3294,14.705
0.69412,-0.82751,-4.9966,-1.9668,3.7464,12.976
-0.49458,-4.2931,-6.1853,-5.429,3.7054,11.787
-3.7365,-8.6709,-8.2924,-9.8051,1.6128,8.545
-17.189,-6.2935,-5.915,-9.6913,3.9902,10.922
4.7885,2.1354,3.6504,-2.3916,12.419,19.351
6.7928,4.1359,4.5149,-2.6547,13.284,20.216
2.5312,1.0096,-2.0248,-8.0579,6.7311,14.813
-1.8807,-5.6904,-9.8595,-13.63,0.031202,8.1127
0.28059,-4.6684,-8.8314,-9.2087,1.0448,9.1143
0.60478,-3.2049,-7.374,-7.7519,-0.92134,9.4385
-0.40992,-4.2252,-7.264,-7.643,-6.5054,6.1194
0.00022665,-1.5236,-2.2845,-3.8039,-6.0774,7.6647
-4.2888,-2.3882,-2.0075,-4.6684,-10.34,6.8002
1.1736,0.79343,1.1736,-0.34583,-9.4,9.9683
2.2542,-1.5387,-1.1603,-0.40279,-10.566,11.049
-1.0522,-2.5649,-4.4516,-1.4306,-11.579,11.157
-1.3178,-0.56366,-2.4476,0.56893,-10.683,13.138
-3.4202,-2.6672,-4.5484,-1.5362,-12.771,12.165
-2.0742,-4.7079,-5.4588,-2.451,-13.67,11.23
0.79427,-0.7096,-1.4604,-0.7096,-9.6716,15.229
0.7354,0.35861,-2.6491,-3.0243,-10.86,12.891
-2.3476,-1.5923,-6.8636,-9.4858,-13.96,8.6763
-5.1047,-8.8754,-11.879,-15.617,-16.734,4.786
0.63866,0.26297,-1.6127,-6.4683,-5.3505,15.052
-1.1805,0.69522,-2.3037,-7.1522,-3.7988,14.337
0.98077,2.8565,-1.2641,-6.1055,-0.51651,16.498
2.2596,-0.36639,-2.2366,-7.0781,0.75794,15.525
0.14589,-4.731,-5.4785,-9.2054,-1.358,12.283
-5.2573,-10.134,-9.7601,-13.492,-5.6335,6.8802
-12.931,-1.0568,-0.68278,-3.2973,4.5731,17.105
-0.97921,0.88831,0.14076,0.88831,7.6491,19.05
5.5015,1.7528,1.0053,3.9998,9.6462,19.915
4.1934,3.8166,-0.31599,2.6874,7.2144,17.498
2.4617,3.2203,-2.0742,-1.3201,2.0827,11.23
1.6854,-2.1243,-1.7441,-5.537,-4.4011,4.7467
-1.3907,-7.5132,-5.9871,-10.936,-10.936,-2.9258
-0.30284,-7.6003,-8.3645,-9.8906,-12.174,-4.1521
3.4368,0.74833,-3.4578,-1.5487,-6.1226,1.8994
0.44642,0.062345,-4.15,-1.0887,-6.8187,1.2151
0.91571,0.53221,-1.3825,1.6833,-5.1978,2.8361
-0.99068,-0.22423,-0.99068,-0.22423,-5.9542,3.2341
2.5078,2.1254,3.656,3.2731,-1.3075,7.8809
-4.8626,-6.3865,-2.5712,-2.9536,-6.3865,3.9581
-3.3162,-4.8334,-4.4544,-20.586,-22.81,0.87135
3.2703,1.7576,4.4068,-15.059,-12.838,12.026
1.975,-0.66261,1.975,-15.194,-10.752,15.299
-0.33391,-1.8356,-7.0684,-14.114,-8.557,18.687
-3.4924,-6.1069,-16.844,-12.789,-7.2247,21.217
0.85787,0.48491,-11.355,-3.9765,0.48491,30.13
9.7339,2.6476,-3.6376,3.7622,7.1155,37.969
12.285,6.3218,4.4678,9.6703,13.033,42.81
8.2204,7.8507,12.671,16.774,19.021,48.841
31.205,-4.6111,21.066,25.18,27.434,56.171
32.83,-19.953,11.204,15.331,16.46,45.24
15.984,9.8256,-4.6089,-2.7249,-1.5923,26.097
2.9617,0.25317,-9.7255,-15.803,-13.53,10.752
1.1628,-1.5578,-4.6556,-19.962,-16.544,5.4572
2.4216,-0.30709,2.4216,-18.766,-14.192,4.3765
0.4765,0.0861,5.1765,-19.57,-13.84,1.2579
0.80069,0.41029,4.323,-16.959,-10.058,0.41029
-0.27994,-0.67034,2.0665,-16.894,-8.8241,-1.8404
1.2329,-0.32749,2.4053,-13.084,-4.9902,-1.4958
1.341,-1.3877,0.17039,-10.672,-3.7191,-3.7191
-0.13398,-2.8546,-1.3011,-7.4966,-1.6898,-4.0177
1.2924,-1.4242,-1.0367,-2.5855,-0.26108,-3.7452
2.232,0.68542,-0.086718,3.0064,4.1695,-0.4725
2.6149,1.0729,-0.85034,5.708,4.5466,1.0729
0.62721,-0.91022,-3.976,7.1953,2.5533,0.24256
0.48346,0.099955,-4.1062,9.3565,1.251,1.251
0.23846,-1.2899,-5.4775,10.247,-0.14392,2.1532
-2.1764,-3.6958,-4.4544,11.247,-0.27296,3.165
-2.7167,-4.2361,-4.9947,7.2325,-4.2361,2.6247
-1.42,-1.8001,-2.5598,3.9215,-6.3471,2.7738
-0.023777,-0.40279,1.1144,1.8741,-4.9365,6.4479
-0.728,0.029464,0.40848,-4.5042,-6.7611,8.0279
1.6494,1.2709,1.6494,-8.8778,-5.5097,10.405
1.4871,1.1092,0.354,-13.486,-6.7842,12.527
1.0024,0.62504,-4.6385,-16.167,-7.2569,13.176
1.1677,-0.33842,-12.282,-17.081,-7.0795,15.623
-22.608,-2.0377,-10.554,-12.025,-2.0377,21.783
2.8173,1.3395,-1.6076,-0.87189,6.896,32.986
4.2077,-2.817,-2.4489,-1.7121,3.8363,31.041
0.54794,1.2879,-0.56068,0.17822,2.3992,30.716
6.5522,7.2944,5.4404,6.1814,6.1814,35.653
3.2353,2.8623,1.0002,0.62834,-2.7104,27.873
5.6491,-0.36639,-3.3566,-3.7296,-9.3023,21.281
6.4581,2.6874,-0.31599,-1.8133,-9.6265,20.956
9.123,4.1886,0.037826,-2.592,-11.541,17.931
7.4128,4.744,-2.8307,-5.4644,-14.426,12.778
1.2532,-1.4156,-7.8588,-10.496,-18.355,6.6183
5.2094,2.5367,-2.7812,-5.4265,-13.308,9.4279
0.064465,-0.31735,-3.3651,-8.2922,-13.939,4.2768
-1.1664,-2.6947,-2.3129,-9.5354,-14.062,0.74833
2.2512,-0.42541,1.103,-6.1301,-8.4003,1.8683
1.6433,0.11491,1.6433,-5.5898,-4.4522,1.2609
1.037,-0.48909,1.037,-5.0495,-1.6317,1.8012
-3.9526,-4.3333,-3.9526,-7.7511,-0.90036,-2.0464
-2.7759,-2.0162,-2.7759,-4.2931,4.8547,0.26736
0.57406,1.3338,-0.56409,-0.9431,9.3558,3.6173
0.24987,1.0096,-2.0248,-0.1297,10.184,2.1505
2.5312,-0.1297,-4.2927,-0.1297,10.184,2.1505
-0.55545,-3.2124,-7.3693,-2.0748,7.0865,-0.93558
-6.8876,-7.2661,-11.417,-6.1301,3.0177,-3.8533
-10.384,-7.3716,-8.1258,-3.9689,4.0295,-1.692
3.5403,2.0299,2.4072,4.2967,11.137,8.8504
7.0578,3.2705,2.5153,3.2705,8.9585,8.9585
1.4386,2.1983,-1.9709,-3.4814,-0.078599,3.3392
-2.0683,-1.3075,-4.3463,-10.388,-6.9955,-0.1649
1.7747,-0.88615,0.63325,-9.9403,-6.5574,2.5367
0.26186,-3.5366,0.26186,-12.578,-11.453,2.1681
-2.7167,-3.0968,-4.9947,-15.537,-15.537,1.477
-1.2038,-0.44301,-11.402,-15.145,-15.145,4.1376
-3.6952,-5.2013,-12.688,-10.823,-11.942,9.6095
10.304,5.427,0.20933,4.3059,0.95253,24.738
10.988,9.4929,6.5114,9.4929,5.025,31.076
-3.7495,-4.123,-5.9878,-5.2424,-9.7039,17.461
0.78913,1.5367,0.78913,-0.70379,-6.2765,21.999
-0.35859,-0.73264,-0.35859,-1.8537,-8.5458,19.73
-2.6491,-4.1486,-4.8972,-6.3923,-13.084,15.191
2.6805,-2.2035,-2.9521,-4.4472,-11.139,17.136
1.3838,-2.3759,-3.1256,-5.744,-12.436,15.84
-1.2669,-5.0321,-5.783,-10.646,-15.107,12.057
-10.97,-10.219,-10.97,-15.833,-19.181,6.8703
-1.0724,0.80329,-1.0724,-5.928,-7.0441,16.742
0.26858,2.147,-3.1011,-6.828,-5.7119,16.958
3.0161,3.768,-3.7185,-5.2071,-2.9731,18.579
0.33239,-2.2859,-5.2674,-6.7539,-1.1649,16.997
-3.3566,-8.191,-6.7067,-7.0781,-0.36639,16.673
-19.515,-9.9507,-8.4686,-7.7264,0.10956,16.025
0.037222,0.77827,1.1491,1.8912,10.853,24.494
5.2147,3.7283,2.9861,3.7283,13.818,26.332
6.8816,4.2671,2.405,2.0332,11.008,22.376
12.789,10.159,6.0449,5.6719,12.413,23.781
12.029,8.2414,1.8453,-0.77306,4.8486,15.072
8.6674,3.7111,-4.9806,-7.6066,-4.2287,5.9947
0.91571,-2.9109,-11.641,-15.406,-14.279,-5.1978
-4.2326,-6.9092,-13.371,-17.148,-18.277,-10.337
2.3338,-0.33495,-2.2356,-6.0229,-9.4157,-1.4759
0.69412,-1.9668,-0.44739,-3.1044,-9.895,-1.9668
0.033739,-1.4834,1.1736,-0.34583,-8.274,-0.34583
-0.18239,-0.56196,0.95744,0.57731,-8.4901,-0.56196
2.8939,3.6525,4.0321,5.9327,-4.2757,2.5149
-6.0773,-4.185,-3.806,-1.9081,-12.102,-4.185
-2.4517,-5.1048,-5.8611,-8.5026,-10.759,16.767
-0.29045,-0.67002,-3.6999,-8.5982,-9.7242,18.928
0.73267,2.6305,-2.6718,-8.6873,-7.5629,21.089
-1.0522,1.9821,-5.5815,-11.579,-8.2113,20.441
-2.5112,-0.61891,-9.2852,-14.141,-8.5355,20.117
0.78626,-2.9789,-7.0995,-10.826,-4.1049,23.381
5.8732,0.99637,-1.9895,-3.4781,4.3694,30.729
8.5894,4.8462,0.74964,2.609,10.468,34.535
4.532,1.9251,0.068434,4.1591,12.029,32.643
18.901,11.794,9.935,15.153,23.046,40.237
9.3671,14.623,6.0072,11.24,18.021,31.763
12.803,10.122,-4.2701,-1.2623,3.2714,13.57
4.2056,1.5051,-8.4441,-12.237,-8.8242,-3.1026
0.90848,0.52097,-1.4137,-14.443,-13.303,-11.016
1.8327,1.4441,5.3393,-11.274,-13.565,-14.707
-0.35011,-0.73934,3.1617,-11.176,-16.915,-20.338
1.251,-1.4736,2.4216,-7.2805,-15.338,-21.043
-0.58605,-2.1442,-0.58605,-6.8,-17.175,-24.016
2.6558,1.0977,0.31984,-1.2336,-15.078,-21.908
1.3789,0.98967,-2.1173,-1.3417,-15.186,-23.149
2.5892,1.0357,-2.0621,-0.12741,-13.951,-20.771
5.8544,1.9822,-1.1018,1.9822,-10.661,-16.341
11.584,7.7348,4.669,10.042,-1.4265,-5.9668
9.8156,7.139,5.2328,10.582,0.29837,-0.83589
5.1127,4.7331,1.7033,8.156,1.3254,2.4596
3.3289,4.0831,-0.055611,7.4858,2.9521,7.4858
2.1269,0.63176,-0.1147,6.2534,5.1258,13.054
-1.0874,-2.5717,-1.0874,1.8897,5.2529,16.571
-2.802,-3.1717,-2.802,-2.062,4.6301,20.475
-1.3435,-2.817,-2.4489,-2.817,6.067,26.44
1.4661,-0.0073818,-0.74308,-3.3124,6.646,30.397
1.442,1.0718,-5.1952,-8.8578,2.1831,28.196
2.1545,2.8977,-4.5021,-10.371,-1.5508,27.835
2.1169,2.8623,-4.559,-11.543,-4.9282,27.873
5.0446,4.6705,-1.6606,-9.7768,-5.3605,28.596
2.4152,-3.5827,-6.5642,-11.385,-13.599,21.464
-15.533,-12.552,-13.298,-14.789,-21.462,13.653
-21.945,-7.8648,-6.3675,-5.6178,-16.788,18.379
0.85479,-0.64688,-0.27174,3.8669,-9.5958,24.511
4.2523,2.7484,3.1241,9.539,-3.9828,27.943
8.0837,7.7069,8.0837,13.378,2.077,31.81
-6.0959,5.9177,4.0282,9.3304,1.3906,27.789
10.14,2.8961,1.001,4.0353,-0.5117,22.494
-0.18769,3.9876,2.0869,2.8466,1.7074,21.306
13.607,6.2989,0.95744,1.7183,4.0052,20.205
9.148,7.6015,-2.3772,-3.901,0.67958,14.585
2.0972,-0.61134,-9.4451,-12.114,-4.08,6.3724
1.7997,1.4128,-5.1358,-11.249,-2.061,7.2369
2.0159,1.6289,-1.4596,-9.8906,0.46929,6.2848
-1.0099,-1.3968,-1.0099,-12.916,-2.5565,3.259
2.8804,2.4934,2.8804,-6.7358,2.4934,5.9827
2.9884,1.4419,2.9884,-5.48,2.6015,4.926
3.3126,0.60813,2.1524,-4.0064,1.7661,4.0871
-3.1125,-4.6545,-3.1125,-5.809,-2.3403,-1.1807
-2.5066,-1.7368,-0.19478,-1.7368,-0.58056,0.57736
1.1339,1.9049,1.1339,1.9049,0.74868,1.9049
0.91777,0.53256,-3.6923,1.6888,-0.62194,0.53256
3.1871,0.4946,-6.0058,3.9581,0.4946,1.6474
1.2756,-1.4129,-9.0436,3.2016,-1.4129,-0.26184
-3.1519,-5.8286,-11.154,2.2291,-3.5349,-1.2344
-19.137,-10.445,-11.205,-1.2703,-5.8713,-3.5742
2.658,-0.01076,1.5131,5.7192,1.1319,4.5699
5.1434,2.4747,8.5882,4.7616,2.4747,5.9076
0.28059,-1.2455,6.0304,-3.5291,-4.6684,-0.10122
-1.6645,-0.90036,4.0852,-8.887,-7.7511,-2.0464
2.5754,2.1925,4.877,-11.469,-8.0761,-1.2455
1.3109,-0.22423,-4.4304,-18.413,-13.906,-4.8116
-2.7197,-6.5406,-16.388,-22.386,-17.892,-6.5406
8.6453,1.4334,-10.563,-9.8183,-5.3373,8.264
-10.777,-23.087,-1.9655,2.1073,6.5752,22.42
-5.8724,10.151,10.519,15.691,19.035,37.117
16.513,16.144,13.197,18.362,21.701,40.899
5.2883,3.804,-2.4721,1.583,3.804,25.23
5.6929,3.0784,-3.2343,-4.7121,-3.604,20.043
2.4072,-0.23035,-5.4785,-15.868,-15.868,8.8504
-0.025737,-0.40364,-3.4202,-19.435,-21.643,5.2843
1.8669,1.4895,1.8669,-15.302,-19.719,8.3101
-3.1435,-2.3916,2.5139,-14.705,-21.34,6.6892
-6.5394,-5.7886,0.24457,-14.751,-22.507,5.5625
-7.8016,-10.435,-6.6701,-18.283,-26.051,0.91574
4.0282,1.3906,-2.736,-7.5845,-14.247,11.614
2.8178,3.5676,-3.8971,-3.1539,-7.6023,17.189
1.5062,2.2527,-5.1794,-1.1007,-3.3281,19.242
0.78913,-2.9377,-8.1251,-4.0523,-2.9377,17.405
-0.39956,-5.241,-8.2052,-5.241,-1.8925,16.216
-8.7159,-7.9748,-7.6041,-6.8619,-1.273,14.595
1.5405,0.054118,2.6572,1.1687,7.8901,21.511
7.53,4.9155,5.2885,3.7977,11.657,23.024
7.2927,5.7932,2.803,3.5495,11.431,20.539
13.806,10.036,3.6675,5.535,13.428,21.403
13.052,9.2701,1.7617,3.6319,12.673,18.378
13.422,5.0531,-2.4772,-2.8518,6.1891,11.894
4.1576,-3.0968,-10.66,-13.29,-4.2361,0.33103
-4.6244,-7.2971,-12.615,-19.774,-10.72,-6.1528
-1.6645,-3.1907,-5.0941,-14.542,-7.7511,-2.0464
-2.7167,-1.9559,-0.43203,-11.037,-6.5096,-0.81327
-0.29045,0.46925,4.2789,-5.2104,-4.0778,2.7528
-0.50658,0.25312,5.2094,-3.1597,-5.4265,1.3941
-0.18239,0.57731,4.387,0.57731,-6.2332,0.57731
-2.0968,-5.9065,-3.2417,-3.6229,-14.974,-7.0457
-0.87964,-4.6725,-2.0195,-5.8068,-5.8068,19.537
-3.1962,-3.5768,-6.6156,-8.1306,-8.1306,16.079
-0.10784,0.65522,-5.807,-6.1854,-6.1854,16.855
0.60478,0.22297,-8.5072,-6.6177,-5.4818,16.422
-0.58391,-0.96572,-8.5627,-7.8064,-5.5329,14.065
-1.4791,0.42149,-3.7538,-5.2665,-0.71945,16.573
4.731,2.0818,2.4597,0.94923,7.7698,22.756
-0.22584,-1.7275,2.0322,2.7863,10.749,23.43
-2.7798,-6.545,-6.1693,-3.1572,5.9503,16.326
1.9214,1.5423,-3.7444,0.40643,8.3931,16.463
4.669,3.1407,-3.3215,-1.4265,5.4344,10.042
4.8842,-0.11617,-2.0309,-4.7035,-1.2656,1.0349
2.4481,-0.25637,-1.0274,-4.871,-4.871,-6.0203
0.2601,-1.2888,-0.90184,-3.6063,-7.0698,-11.664
1.8327,0.27924,0.66732,0.27924,-6.6735,-13.565
-1.085,-1.4736,-1.085,-0.30709,-8.4367,-17.625
0.19021,-0.19903,0.19021,-0.19903,-8.3286,-19.797
-1.5388,-1.928,-1.5388,-3.0946,-10.058,-21.526
2.872,2.4822,0.53596,-2.1806,-6.8157,-19.422
1.8112,1.4219,-2.847,-4.3935,-7.8622,-19.314
3.0214,1.4679,-2.7883,-5.4848,-7.7887,-16.936
5.4739,3.9273,0.84333,-2.9946,-4.1423,-10.993
11.434,11.049,7.9786,5.3019,3.015,-0.40279
9.9237,8.3931,7.6289,4.9601,1.5423,2.6799
6.1445,5.7643,5.0046,4.6251,0.08472,5.7643
6.7284,5.2156,3.3289,6.3499,-0.43075,9.7627
6.6297,5.1258,2.1269,6.2534,0.63176,15.334
4.6123,3.1172,-0.97937,4.2383,-0.23616,18.962
1.398,-0.086234,-1.9375,2.1412,-2.3072,22.484
0.62802,0.25883,0.62802,0.25883,-0.84764,26.158
3.4946,2.0232,4.6,-0.1786,0.92149,32.383
1.7208,0.25365,2.823,-4.1309,-0.84485,33.963
4.8546,3.3875,2.655,-4.2689,0.096731,37.097
9.1987,7.7295,0.42544,-3.2004,2.2449,41.488
10.69,8.1244,-0.24506,-0.60686,4.8384,44.082
-16.079,0.82849,-0.98832,-2.4386,1.9207,41.164
-6.4223,-3.488,-8.6156,-13.346,-8.9806,29.169
-18.17,-3.1427,-3.8826,-14.168,-13.072,23.982
2.0466,1.6736,4.2881,-10.533,-12.732,23.225
3.1241,3.876,4.2523,-7.3265,-15.072,17.537
7.4353,9.322,9.6999,3.6756,-9.7088,18.443
-4.7221,6.1891,7.7062,8.4659,-11.788,13.04
-3.0468,1.1101,4.9086,12.562,-11.294,6.8148
11.253,5.1302,3.2268,16.65,-6.2208,6.2745
13.715,9.8602,-0.074324,15.65,-2.7274,4.1132
11.041,6.0113,-5.0941,8.3289,-3.1907,-2.0464
